SITE_NO,DATE_TIME_HEURE,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT,SAMPLE_ID_ÉCHANTILLON
"NW06MA0001","2004-08-21 15:15","","4.51","0.05","","97515","µG/L","MANGANESE TOTAL","MANGANÈSE TOTAL","P","2004PN010154"
"NW06MA0001","2004-08-21 15:15","","0.043","0.005","","97516","µG/L","MOLYBDENUM TOTAL","MOLYBDÈNE TOTAL","P","2004PN010154"
"NW06MA0001","2004-08-21 15:15","","0.27","0.02","","97518","µG/L","NICKEL TOTAL","NICKEL TOTAL","P","2004PN010154"
"NW06MA0001","2004-08-21 15:15","<","0.001","0.001","","97517","µG/L","NIOBIUM TOTAL","NIOBIUM TOTAL","P","2004PN010154"
"NW06MA0001","2004-08-21 15:15","","0.063","0.002","","7902","MG/L","NITROGEN PARTICULATE","AZOTE PARTICULAIRE","P","2004PN010154"
"NW06MA0001","2004-08-21 15:15","","0.124","","","7603","MG/L","NITROGEN TOTAL (CALCD.)","AZOTE TOTAL (CALC.)","P","2004PN010154"
"NW06MA0001","2004-08-21 15:15","","0.061","0.01","","7657","MG/L","NITROGEN TOTAL DISSOLVED","AZOTE TOTAL DISSOUS","P","2004PN010154"
"NW06MA0001","2004-08-21 15:15","","7.02","","","10301","PH","PH","PH","P","2004PN010154"
"NW06MA0001","2004-08-21 15:15","","0.005","","","15901","MG/L","PHOSPHORUS PARTICULATE (CALCD.)","PHOSPHORE PARTICULAIRE (CALC.)","P","2004PN010154"
"NW06MA0001","2004-08-21 15:15","<","0.01","","","15104","MG/L","PHOSPHORUS TOTAL DISSOLVED","PHOSPHORUS TOTAL DISSOUS","P","2004PN010154"
"NW06MA0001","2004-08-21 15:15","","0.01","0.002","","15406","MG/L","PHOSPHORUS TOTAL","PHOSPHORE TOTAL","P","2004PN010154"
"NW06MA0001","2004-08-21 15:15","<","0.001","0.001","","97520","µG/L","PLATINUM TOTAL","PLATINE TOTAL","P","2004PN010154"
"NW06MA0001","2004-08-21 15:15","","0.40","0.01","","100499","MG/L","POTASSIUM FILTERED","POTASSIUM FILTRÉ","P","2004PN010154"
"NW06MA0001","2004-08-21 15:15","","12","10","","10451","MG/L","RESIDUE FILTERABLE","RÉSIDUS FILTRABLES","P","2004PN010154"
"NW06MA0001","2004-08-21 15:15","","0.83","0.01","","97521","µG/L","RUBIDIUM TOTAL","RUBIDIUM TOTAL","P","2004PN010154"
"NW06MA0001","2004-08-21 15:15","<","0.05","0.05","","97523","µG/L","SELENIUM TOTAL","SÉLÉNIUM TOTAL","P","2004PN010154"
"NW06MA0001","2004-08-21 15:15","","0.001","0.001","","97997","µG/L","SILVER TOTAL","ARGENT TOTAL","P","2004PN010154"
"NW06MA0001","2004-08-21 15:15","","1.43","0.02","","14108","MG/L","SIO2","SIO2","P","2004PN010154"
"NW06MA0001","2004-08-21 15:15","","0.34","0.01","","100500","MG/L","SODIUM FILTERED","SODIUM FILTRÉ","P","2004PN010154"
"NW06MA0001","2004-08-21 15:15","","9.895","","","11250","%","SODIUM PERCENTAGE (CALCD.)","POURCENTAGE SODIUM (CALC.)","P","2004PN010154"
"NW06MA0001","2004-08-21 15:15","","22.5","","","2041","µS/CM","SPECIFIC CONDUCTANCE","CONDUCTANCE SPÉCIFIQUE","P","2004PN010154"
"NW06MA0001","2004-08-21 15:15","","16.7","0.05","","97525","µG/L","STRONTIUM TOTAL","STRONTIUM TOTAL","P","2004PN010154"
"NW06MA0001","2004-08-21 15:15","","2.86","0.01","","16309","MG/L","SULPHATE DISSOLVED","SULFATES DISSOUS","P","2004PN010154"
"NW06MA0001","2004-08-21 15:15","","7.9","","","109028","DEG C","TEMPERATURE WATER (FIELD)","TEMPÉRATURE DE L'EAU (TERRAIN)","P","2004PN010154"
"NW06MA0001","2004-08-21 15:15","","0.011","0.001","","97527","µG/L","THALLIUM TOTAL","THALLIUM TOTAL","P","2004PN010154"
"NW06MA0001","2004-08-21 15:15","","0.033","0.005","","97524","µG/L","TIN TOTAL","ÉTAIN TOTAL","P","2004PN010154"
"NW06MA0001","2004-08-21 15:15","","0.002","0.001","","97530","µG/L","TUNGSTEN TOTAL","TUNGSTÈNE TOTAL","P","2004PN010154"
"NW06MA0001","2004-08-21 15:15","","0.4","","","2081","NTU","TURBIDITY","TURBIDITÉ","P","2004PN010154"
"NW06MA0001","2004-08-21 15:15","","0.0346","0.0005","","97528","µG/L","URANIUM TOTAL","URANIUM TOTAL","P","2004PN010154"
"NW06MA0001","2004-08-21 15:15","","0.048","0.005","","97529","µG/L","VANADIUM TOTAL","VANADIUM TOTAL","P","2004PN010154"
"NW06MA0001","2004-08-21 15:15","","0.022","0.005","","97531","µG/L","YTTRIUM TOTAL","YTTRIUM TOTAL","P","2004PN010154"
"NW06MA0001","2004-08-21 15:15","","2.55","0.05","","97532","µG/L","ZINC TOTAL","ZINC TOTAL","P","2004PN010154"
"NW06MA0001","2005-05-10 16:00","","11","0.1","","10111","MG/L","ALKALINITY TOTAL CACO3","ALCALINITÉ TOTALE CACO3","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","26.4","0.2","","97998","µG/L","ALUMINUM TOTAL","ALUMINIUM TOTAL","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","<","0.005","0.005","","7556","MG/L","AMMONIA DISSOLVED","AZOTE AMMONIACAL DISSOUS","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","0","","","7570","MG/L","AMMONIA UN-IONIZED (CALCD.)","AZOTE AMMONIACAL NON IONISÉ (CALC.)","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","0.215","0.001","","97522","µG/L","ANTIMONY TOTAL","ANTIMOINE TOTAL","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","0.19","0.01","","97999","µG/L","ARSENIC TOTAL","ARSENIC TOTAL","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","22.3","0.05","","97502","µG/L","BARIUM TOTAL","BARYUM TOTAL","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","0.004","0.001","","97503","µG/L","BERYLLIUM TOTAL","BÉRYLLIUM TOTAL","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","288.903","","","6201","MG/L","BICARBONATE (CALCD.)","BICARBONATE (CALC.)","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","0.003","0.001","","97504","µG/L","BISMUTH TOTAL","BISMUTH TOTAL","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","2.3","0.1","","97501","µG/L","BORON TOTAL","BORE TOTAL","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","0.081","0.001","","97505","µG/L","CADMIUM TOTAL","CADMIUM TOTAL","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","2.80","0.05","","20103","MG/L","CALCIUM DISSOLVED","CALCIUM DISSOUS","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","53.968","","","6401","MG/L","CARBON DIOXIDE FREE (CALCD.)","DIOXYDE DE CARBONE LIBRE (CALC.)","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","4","0.5","","106008","MG/L","CARBON DISSOLVED ORGANIC","CARBONE ORGANIQUE DISSOUS","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","0.342","0.005","","6902","MG/L","CARBON PARTICULATE ORGANIC","CARBONE ORGANIQUE PARTICULAIRE","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","4.342","","","6002","MG/L","CARBON TOTAL ORGANIC (CALCD.)","CARBONE ORGANIQUE TOTAL (CALC.)","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","0","","","6301","MG/L","CARBONATE (CALCD.)","CARBONATE (CALC.)","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","0.060","0.002","","97506","µG/L","CERIUM TOTAL","CÉRIUM TOTAL","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","0.005","0.005","","97509","µG/L","CESIUM TOTAL","CÉSIUM TOTAL","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","1.85","0.01","","17209","MG/L","CHLORIDE DISSOLVED","CHLORURES DISSOUS","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","0.576","0.005","","97508","µG/L","CHROMIUM TOTAL","CHROME TOTAL","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","0.034","0.002","","97507","µG/L","COBALT TOTAL","COBALT TOTAL","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","10","5","","101401","CTU","COLOUR","COULEUR","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","46","1","","109027","µS/CM","CONDUCTANCE (FIELD)","CONDUCTANCE (TERRAIN)","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","1.03","0.02","","97510","µG/L","COPPER TOTAL","CUIVRE TOTAL","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","0.05","0.01","","97958","MG/L","FLUORIDE DISSOLVED","FLUORURE DISSOUS","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","0.006","0.001","","97512","µG/L","GALLIUM TOTAL","GALLIUM TOTAL","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","0","","","10650","MG/L","HARDNESS NON-CARBONATED (CALCD.)","DURETÉ NON-CARBONATÉE (CALC.)","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","12.097","","","10602","MG/L","HARDNESS TOTAL (CALCD.) CACO3","DURETÉ TOTALE (CALC.) CACO3","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","0","","","8501","MG/L","HYDROXIDE (CALCD.)","HYDROXYDE (CALC.)","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","43.2","0.5","","97511","µG/L","IRON TOTAL","FER TOTAL","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","0.049","0.001","","97513","µG/L","LANTHANUM TOTAL","LANTHANE TOTAL","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","1.39","0.005","","97519","µG/L","LEAD TOTAL","PLOMB TOTAL","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","1.0","0.2","","97514","µG/L","LITHIUM TOTAL","LITHIUM TOTAL","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","1.24","0.01","","12102","MG/L","MAGNESIUM DISSOLVED","MAGNÉSIUM DISSOUS","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","2.00","0.05","","97515","µG/L","MANGANESE TOTAL","MANGANÈSE TOTAL","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","0.064","0.005","","97516","µG/L","MOLYBDENUM TOTAL","MOLYBDÈNE TOTAL","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","0.88","0.02","","97518","µG/L","NICKEL TOTAL","NICKEL TOTAL","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","0.005","0.001","","97517","µG/L","NIOBIUM TOTAL","NIOBIUM TOTAL","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","0.002","0.002","","7902","MG/L","NITROGEN PARTICULATE","AZOTE PARTICULAIRE","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","0.102","","","7603","MG/L","NITROGEN TOTAL (CALCD.)","AZOTE TOTAL (CALC.)","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","0.1","0.04","","106001","MG/L","NITROGEN TOTAL DISSOLVED","AZOTE TOTAL DISSOUS","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","7.14","","","109026","PH","PH (FIELD)","PH (TERRAIN)","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","6.93","0.05","","106002","PH","PH","PH","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","<","0.004","","","15901","MG/L","PHOSPHORUS PARTICULATE (CALCD.)","PHOSPHORE PARTICULAIRE (CALC.)","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","<","0.01","0.01","","106006","MG/L","PHOSPHORUS TOTAL DISSOLVED","PHOSPHORUS TOTAL DISSOUS","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","<","0.01","0.01","","106007","MG/L","PHOSPHORUS TOTAL","PHOSPHORE TOTAL","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","0.001","0.001","","97520","µG/L","PLATINUM TOTAL","PLATINE TOTAL","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","0.50","0.01","","100499","MG/L","POTASSIUM FILTERED","POTASSIUM FILTRÉ","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","26","10","","106004","MG/L","RESIDUE FILTERABLE","RÉSIDUS FILTRABLES","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","<","3","3","","106005","MG/L","RESIDUE NONFILTERABLE","RÉSIDUS NON-FILTRABLES","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","0.98","0.01","","97521","µG/L","RUBIDIUM TOTAL","RUBIDIUM TOTAL","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","-2.411","","","210","PH","SATURATION INDEX (CALCD.)","INDICE DE SATURATION (CALC.)","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","0.05","0.05","","97523","µG/L","SELENIUM TOTAL","SÉLÉNIUM TOTAL","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","0.009","0.001","","97997","µG/L","SILVER TOTAL","ARGENT TOTAL","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","0.31","0.02","","14108","MG/L","SIO2","SIO2","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","0.83","0.01","","100500","MG/L","SODIUM FILTERED","SODIUM FILTRÉ","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","12.424","","","11250","%","SODIUM PERCENTAGE (CALCD.)","POURCENTAGE SODIUM (CALC.)","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","31.3","0.4","","2034","µS/CM","SPECIFIC CONDUCTANCE","CONDUCTANCE SPÉCIFIQUE","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","11.751","","","211","PH","STABILITY INDEX (CALCD.)","INDICE DE STABILITÉ (CLAC.)","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","19.1","0.05","","97525","µG/L","STRONTIUM TOTAL","STRONTIUM TOTAL","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","0.93","0.01","","16309","MG/L","SULPHATE DISSOLVED","SULFATES DISSOUS","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","0.6","","","109028","DEG C","TEMPERATURE WATER (FIELD)","TEMPÉRATURE DE L'EAU (TERRAIN)","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","0.002","0.001","","97527","µG/L","THALLIUM TOTAL","THALLIUM TOTAL","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","0.104","0.005","","97524","µG/L","TIN TOTAL","ÉTAIN TOTAL","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","150.66","","","202","MG/L","TOTAL DISSOLVED SOLIDS (FILTERABLE RESIDUE) (CALCD.)","SOLIDES DISSOUS TOTAUX (RÉSIDUS FILTRABLES) (CALC.)","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","0.024","0.001","","97530","µG/L","TUNGSTEN TOTAL","TUNGSTÈNE TOTAL","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","1","0.05","","106003","NTU","TURBIDITY","TURBIDITÉ","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","0.0452","0.0005","","97528","µG/L","URANIUM TOTAL","URANIUM TOTAL","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","0.075","0.005","","97529","µG/L","VANADIUM TOTAL","VANADIUM TOTAL","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","0.042","0.005","","97531","µG/L","YTTRIUM TOTAL","YTTRIUM TOTAL","P","2005PN010012"
"NW06MA0001","2005-05-10 16:00","","51.9","0.05","","97532","µG/L","ZINC TOTAL","ZINC TOTAL","P","2005PN010012"
"NW06MA0001","2005-06-22 14:30","","8.8","0.1","","10111","MG/L","ALKALINITY TOTAL CACO3","ALCALINITÉ TOTALE CACO3","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","10.7","0.2","","97998","µG/L","ALUMINUM TOTAL","ALUMINIUM TOTAL","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","<","0.005","0.005","","7556","MG/L","AMMONIA DISSOLVED","AZOTE AMMONIACAL DISSOUS","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","0","","","7570","MG/L","AMMONIA UN-IONIZED (CALCD.)","AZOTE AMMONIACAL NON IONISÉ (CALC.)","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","<","0.001","0.001","","97522","µG/L","ANTIMONY TOTAL","ANTIMOINE TOTAL","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","0.10","0.01","","97999","µG/L","ARSENIC TOTAL","ARSENIC TOTAL","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","14.5","0.05","","97502","µG/L","BARIUM TOTAL","BARYUM TOTAL","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","0.003","0.001","","97503","µG/L","BERYLLIUM TOTAL","BÉRYLLIUM TOTAL","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","<","0.001","0.001","","97504","µG/L","BISMUTH TOTAL","BISMUTH TOTAL","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","2.0","0.1","","97501","µG/L","BORON TOTAL","BORE TOTAL","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","0.035","0.001","","97505","µG/L","CADMIUM TOTAL","CADMIUM TOTAL","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","2.16","0.05","","20103","MG/L","CALCIUM DISSOLVED","CALCIUM DISSOUS","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","1.959","","","6401","MG/L","CARBON DIOXIDE FREE (CALCD.)","DIOXYDE DE CARBONE LIBRE (CALC.)","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","3.1","0.5","","106008","MG/L","CARBON DISSOLVED ORGANIC","CARBONE ORGANIQUE DISSOUS","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","0.317","0.005","","6902","MG/L","CARBON PARTICULATE ORGANIC","CARBONE ORGANIQUE PARTICULAIRE","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","3.417","","","6002","MG/L","CARBON TOTAL ORGANIC (CALCD.)","CARBONE ORGANIQUE TOTAL (CALC.)","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","0.093","0.002","","97506","µG/L","CERIUM TOTAL","CÉRIUM TOTAL","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","<","0.005","0.005","","97509","µG/L","CESIUM TOTAL","CÉSIUM TOTAL","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","1.34","0.01","","17209","MG/L","CHLORIDE DISSOLVED","CHLORURES DISSOUS","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","0.065","0.005","","97508","µG/L","CHROMIUM TOTAL","CHROME TOTAL","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","0.017","0.002","","97507","µG/L","COBALT TOTAL","COBALT TOTAL","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","10","5","","101401","CTU","COLOUR","COULEUR","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","30","1","","109027","µS/CM","CONDUCTANCE (FIELD)","CONDUCTANCE (TERRAIN)","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","0.51","0.02","","97510","µG/L","COPPER TOTAL","CUIVRE TOTAL","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","0.05","0.01","","97958","MG/L","FLUORIDE DISSOLVED","FLUORURE DISSOUS","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","0.002","0.001","","97512","µG/L","GALLIUM TOTAL","GALLIUM TOTAL","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","0.216","","","10650","MG/L","HARDNESS NON-CARBONATED (CALCD.)","DURETÉ NON-CARBONATÉE (CALC.)","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","9.016","","","10602","MG/L","HARDNESS TOTAL (CALCD.) CACO3","DURETÉ TOTALE (CALC.) CACO3","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","22.9","0.5","","97511","µG/L","IRON TOTAL","FER TOTAL","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","0.076","0.001","","97513","µG/L","LANTHANUM TOTAL","LANTHANE TOTAL","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","0.064","0.005","","97519","µG/L","LEAD TOTAL","PLOMB TOTAL","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","0.6","0.2","","97514","µG/L","LITHIUM TOTAL","LITHIUM TOTAL","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","0.88","0.01","","12102","MG/L","MAGNESIUM DISSOLVED","MAGNÉSIUM DISSOUS","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","8.46","0.05","","97515","µG/L","MANGANESE TOTAL","MANGANÈSE TOTAL","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","0.028","0.005","","97516","µG/L","MOLYBDENUM TOTAL","MOLYBDÈNE TOTAL","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","0.20","0.02","","97518","µG/L","NICKEL TOTAL","NICKEL TOTAL","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","<","0.001","0.001","","97517","µG/L","NIOBIUM TOTAL","NIOBIUM TOTAL","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","0.03","0.01","","106000","MG/L","NITRITE AND NITRATE UNFILTERED","NITRITES ET NITRATES NON FILTRÉS","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","0.030","0.002","","7902","MG/L","NITROGEN PARTICULATE","AZOTE PARTICULAIRE","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","0.13","","","7603","MG/L","NITROGEN TOTAL (CALCD.)","AZOTE TOTAL (CALC.)","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","0.1","0.04","","106001","MG/L","NITROGEN TOTAL DISSOLVED","AZOTE TOTAL DISSOUS","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","6.46","","","109026","PH","PH (FIELD)","PH (TERRAIN)","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","6.94","0.05","","106002","PH","PH","PH","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","<","0.004","","","15901","MG/L","PHOSPHORUS PARTICULATE (CALCD.)","PHOSPHORE PARTICULAIRE (CALC.)","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","<","0.01","0.01","","106006","MG/L","PHOSPHORUS TOTAL DISSOLVED","PHOSPHORUS TOTAL DISSOUS","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","<","0.01","0.01","","106007","MG/L","PHOSPHORUS TOTAL","PHOSPHORE TOTAL","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","<","0.001","0.001","","97520","µG/L","PLATINUM TOTAL","PLATINE TOTAL","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","0.37","0.01","","100499","MG/L","POTASSIUM FILTERED","POTASSIUM FILTRÉ","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","<","10","10","","106004","MG/L","RESIDUE FILTERABLE","RÉSIDUS FILTRABLES","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","4","3","","106005","MG/L","RESIDUE NONFILTERABLE","RÉSIDUS NON-FILTRABLES","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","0.74","0.01","","97521","µG/L","RUBIDIUM TOTAL","RUBIDIUM TOTAL","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","-3.855","","","210","PH","SATURATION INDEX (CALCD.)","INDICE DE SATURATION (CALC.)","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","<","0.05","0.05","","97523","µG/L","SELENIUM TOTAL","SÉLÉNIUM TOTAL","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","<","0.001","0.001","","97997","µG/L","SILVER TOTAL","ARGENT TOTAL","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","0.30","0.02","","14108","MG/L","SIO2","SIO2","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","0.74","0.01","","100500","MG/L","SODIUM FILTERED","SODIUM FILTRÉ","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","14.512","","","11250","%","SODIUM PERCENTAGE (CALCD.)","POURCENTAGE SODIUM (CALC.)","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","23.4","0.4","","2034","µS/CM","SPECIFIC CONDUCTANCE","CONDUCTANCE SPÉCIFIQUE","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","14.649","","","211","PH","STABILITY INDEX (CALCD.)","INDICE DE STABILITÉ (CLAC.)","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","13.7","0.05","","97525","µG/L","STRONTIUM TOTAL","STRONTIUM TOTAL","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","0.77","0.01","","16309","MG/L","SULPHATE DISSOLVED","SULFATES DISSOUS","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","1","","","109028","DEG C","TEMPERATURE WATER (FIELD)","TEMPÉRATURE DE L'EAU (TERRAIN)","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","0.001","0.001","","97527","µG/L","THALLIUM TOTAL","THALLIUM TOTAL","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","<","0.005","0.005","","97524","µG/L","TIN TOTAL","ÉTAIN TOTAL","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","11.84","","","202","MG/L","TOTAL DISSOLVED SOLIDS (FILTERABLE RESIDUE) (CALCD.)","SOLIDES DISSOUS TOTAUX (RÉSIDUS FILTRABLES) (CALC.)","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","<","0.001","0.001","","97530","µG/L","TUNGSTEN TOTAL","TUNGSTÈNE TOTAL","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","1","0.05","","106003","NTU","TURBIDITY","TURBIDITÉ","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","0.0360","0.0005","","97528","µG/L","URANIUM TOTAL","URANIUM TOTAL","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","0.029","0.005","","97529","µG/L","VANADIUM TOTAL","VANADIUM TOTAL","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","0.032","0.005","","97531","µG/L","YTTRIUM TOTAL","YTTRIUM TOTAL","P","2005PN010069"
"NW06MA0001","2005-06-22 14:30","","1.76","0.05","","97532","µG/L","ZINC TOTAL","ZINC TOTAL","P","2005PN010069"
