VMV_CODE,VARIABLE_CODE,VARIABLE,VARIABLE_FR,VARIABLE_TYPE,VARIABLE_TYPE_FR,UNIT_UNITÉ,UNIT_NAME,UNITÉ_NOM,METHOD_CODE,METHOD_TITLE,MÉTHODE_TITRE
"49101","4261","3,3',4,4',5-PENTABROMODIPHENYL ETHER (PBDE 126) OR BR5-DPE-126","3,3',4,4',5-PENTABROMODIPHÉNYLÉTHER (PBDE 126)","PBDE","PBDE","PG/L","PICOGRAM PER LITER","PICOGRAMME PAR LITRE","3228","ANALYSIS OF POLYBROMINATED DIPHENYL ETHERS (PBDE) IN WATER, BIOLOGICAL TISSUES, SEDIMENT AND SOILS.  CEAEQ METHOD NOT AVAILABLE.","ANALYSE DES POLYBROMODIPHÉNYLES ÉTHERS (PBDE) DANS L'EAU, LES TISSUS BIOLOGIQUES, LES SÉDIMENTS ET LES SOLS. MÉTHODE CEAEQ NON DISPONIBLE."
"49104","4211","BDE-85 (PBDE 85) OR BR5-DPE-85","BDE-85","PBDE","PBDE","PG/L","PICOGRAM PER LITER","PICOGRAMME PAR LITRE","3228","ANALYSIS OF POLYBROMINATED DIPHENYL ETHERS (PBDE) IN WATER, BIOLOGICAL TISSUES, SEDIMENT AND SOILS.  CEAEQ METHOD NOT AVAILABLE.","ANALYSE DES POLYBROMODIPHÉNYLES ÉTHERS (PBDE) DANS L'EAU, LES TISSUS BIOLOGIQUES, LES SÉDIMENTS ET LES SOLS. MÉTHODE CEAEQ NON DISPONIBLE."
"49105","4212","BDE-99 (PBDE 99) OR BR5-DPE-99","BDE-99","PBDE","PBDE","PG/L","PICOGRAM PER LITER","PICOGRAMME PAR LITRE","3228","ANALYSIS OF POLYBROMINATED DIPHENYL ETHERS (PBDE) IN WATER, BIOLOGICAL TISSUES, SEDIMENT AND SOILS.  CEAEQ METHOD NOT AVAILABLE.","ANALYSE DES POLYBROMODIPHÉNYLES ÉTHERS (PBDE) DANS L'EAU, LES TISSUS BIOLOGIQUES, LES SÉDIMENTS ET LES SOLS. MÉTHODE CEAEQ NON DISPONIBLE."
"49108","4208","BDE-47","BDE-47","PBDE","PBDE","PG/L","PICOGRAM PER LITER","PICOGRAMME PAR LITRE","3228","ANALYSIS OF POLYBROMINATED DIPHENYL ETHERS (PBDE) IN WATER, BIOLOGICAL TISSUES, SEDIMENT AND SOILS.  CEAEQ METHOD NOT AVAILABLE.","ANALYSE DES POLYBROMODIPHÉNYLES ÉTHERS (PBDE) DANS L'EAU, LES TISSUS BIOLOGIQUES, LES SÉDIMENTS ET LES SOLS. MÉTHODE CEAEQ NON DISPONIBLE."
"49109","4250","2,2',4,5'-TETRABROMODIPHENYL ETHER (PBDE 49) OR BR4-DPE-49","2,2',4,5'-TÉTRABROMODIPHÉNYLÉTHER (PBDE 49)","PBDE","PBDE","PG/L","PICOGRAM PER LITER","PICOGRAMME PAR LITRE","3228","ANALYSIS OF POLYBROMINATED DIPHENYL ETHERS (PBDE) IN WATER, BIOLOGICAL TISSUES, SEDIMENT AND SOILS.  CEAEQ METHOD NOT AVAILABLE.","ANALYSE DES POLYBROMODIPHÉNYLES ÉTHERS (PBDE) DANS L'EAU, LES TISSUS BIOLOGIQUES, LES SÉDIMENTS ET LES SOLS. MÉTHODE CEAEQ NON DISPONIBLE."
"49111","4209","BDE-66 (PBDE 66) OR BR4-DPE-66","BDE-66","PBDE","PBDE","PG/L","PICOGRAM PER LITER","PICOGRAMME PAR LITRE","3228","ANALYSIS OF POLYBROMINATED DIPHENYL ETHERS (PBDE) IN WATER, BIOLOGICAL TISSUES, SEDIMENT AND SOILS.  CEAEQ METHOD NOT AVAILABLE.","ANALYSE DES POLYBROMODIPHÉNYLES ÉTHERS (PBDE) DANS L'EAU, LES TISSUS BIOLOGIQUES, LES SÉDIMENTS ET LES SOLS. MÉTHODE CEAEQ NON DISPONIBLE."
"49112","4210","BDE-71 (PBDE 71) OR BR4-DPE-71","BDE-71","PBDE","PBDE","PG/L","PICOGRAM PER LITER","PICOGRAMME PAR LITRE","3228","ANALYSIS OF POLYBROMINATED DIPHENYL ETHERS (PBDE) IN WATER, BIOLOGICAL TISSUES, SEDIMENT AND SOILS.  CEAEQ METHOD NOT AVAILABLE.","ANALYSE DES POLYBROMODIPHÉNYLES ÉTHERS (PBDE) DANS L'EAU, LES TISSUS BIOLOGIQUES, LES SÉDIMENTS ET LES SOLS. MÉTHODE CEAEQ NON DISPONIBLE."
"49113","4255","3,3',4,4'-TETRABROMODIPHENYL ETHER (PBDE 77) OR BR4-DPE-77","3,3',4,4'-TÉTRABROMODIPHÉNYLÉTHER (PBDE 77)","PBDE","PBDE","PG/L","PICOGRAM PER LITER","PICOGRAMME PAR LITRE","3228","ANALYSIS OF POLYBROMINATED DIPHENYL ETHERS (PBDE) IN WATER, BIOLOGICAL TISSUES, SEDIMENT AND SOILS.  CEAEQ METHOD NOT AVAILABLE.","ANALYSE DES POLYBROMODIPHÉNYLES ÉTHERS (PBDE) DANS L'EAU, LES TISSUS BIOLOGIQUES, LES SÉDIMENTS ET LES SOLS. MÉTHODE CEAEQ NON DISPONIBLE."
"49114","4206","2,2',4-TRIBROMODIPHENYL ETHER (PBDE 17)","2,2',4-TRIBROMODIPHÉNYLÉTHER (PBDE 17)","PBDE","PBDE","PG/L","PICOGRAM PER LITER","PICOGRAMME PAR LITRE","3228","ANALYSIS OF POLYBROMINATED DIPHENYL ETHERS (PBDE) IN WATER, BIOLOGICAL TISSUES, SEDIMENT AND SOILS.  CEAEQ METHOD NOT AVAILABLE.","ANALYSE DES POLYBROMODIPHÉNYLES ÉTHERS (PBDE) DANS L'EAU, LES TISSUS BIOLOGIQUES, LES SÉDIMENTS ET LES SOLS. MÉTHODE CEAEQ NON DISPONIBLE."
"49115","4207","2,4,4'-TRIBROMODIPHENYL ETHER (PBDE 28)","2,4,4'-TRIBROMODIPHÉNYLÉTHER (PBDE 28)","PBDE","PBDE","PG/L","PICOGRAM PER LITER","PICOGRAMME PAR LITRE","3228","ANALYSIS OF POLYBROMINATED DIPHENYL ETHERS (PBDE) IN WATER, BIOLOGICAL TISSUES, SEDIMENT AND SOILS.  CEAEQ METHOD NOT AVAILABLE.","ANALYSE DES POLYBROMODIPHÉNYLES ÉTHERS (PBDE) DANS L'EAU, LES TISSUS BIOLOGIQUES, LES SÉDIMENTS ET LES SOLS. MÉTHODE CEAEQ NON DISPONIBLE."
"49145","1641","BDE 28-13C12","BDE 28-13C12","SURROGATE","SURROGATE","%","PERCENT","POURCENTAGE","3221","ANALYSIS OF POLYBROMINATED DIPHENYL ETHERS IN SOLIDS USING GC-HRMS TECHNIQUE Q0512D0.","ANALYSE DES POLYBROMODIPHÉNYLES ÉTHERS DANS DES SOLIDES EN UTILISANT LA TECHNIQUE PAR GC-HRMS Q0512D0."
"49146","4571","2,2',4,4'-TETRABROMODIPHENYL ETHER (PBDE 47)-13C OR BR4-DPE-47-13C","2,2',4,4'-TÉTRABROMODIPHÉNYLÉTHER (PBDE 47)-13C","SURROGATE","SURROGATE","%","PERCENT","POURCENTAGE","3221","ANALYSIS OF POLYBROMINATED DIPHENYL ETHERS IN SOLIDS USING GC-HRMS TECHNIQUE Q0512D0.","ANALYSE DES POLYBROMODIPHÉNYLES ÉTHERS DANS DES SOLIDES EN UTILISANT LA TECHNIQUE PAR GC-HRMS Q0512D0."
"49149","1636","BDE 100-13C12","BDE 100-13C12","SURROGATE","SURROGATE","%","PERCENT","POURCENTAGE","3221","ANALYSIS OF POLYBROMINATED DIPHENYL ETHERS IN SOLIDS USING GC-HRMS TECHNIQUE Q0512D0.","ANALYSE DES POLYBROMODIPHÉNYLES ÉTHERS DANS DES SOLIDES EN UTILISANT LA TECHNIQUE PAR GC-HRMS Q0512D0."
"49150","4577","2,2',4,4',5,5'-HEXABROMODIPHENYL ETHER (PBDE 153)-13C OR BR6-DPE-153-13C","2,2',4,4',5,5'-HEXABROMODIPHÉNYLÉTHER (PBDE 153)-13C","SURROGATE","SURROGATE","%","PERCENT","POURCENTAGE","3221","ANALYSIS OF POLYBROMINATED DIPHENYL ETHERS IN SOLIDS USING GC-HRMS TECHNIQUE Q0512D0.","ANALYSE DES POLYBROMODIPHÉNYLES ÉTHERS DANS DES SOLIDES EN UTILISANT LA TECHNIQUE PAR GC-HRMS Q0512D0."
"49152","1638","BDE 183-13C12","BDE 183-13C12","SURROGATE","SURROGATE","%","PERCENT","POURCENTAGE","3221","ANALYSIS OF POLYBROMINATED DIPHENYL ETHERS IN SOLIDS USING GC-HRMS TECHNIQUE Q0512D0.","ANALYSE DES POLYBROMODIPHÉNYLES ÉTHERS DANS DES SOLIDES EN UTILISANT LA TECHNIQUE PAR GC-HRMS Q0512D0."
"49153","1640","2,2',3,3',4,4',5,5',6,6'-DECABROMODIPHENYL ETHER (PBDE 209)-13C","2,2',3,3',4,4',5,5',6,6'-DÉCABROMODIPHÉNYL ÉTHER (PBDE 209)-13C","SURROGATE","SURROGATE","%","PERCENT","POURCENTAGE","3221","ANALYSIS OF POLYBROMINATED DIPHENYL ETHERS IN SOLIDS USING GC-HRMS TECHNIQUE Q0512D0.","ANALYSE DES POLYBROMODIPHÉNYLES ÉTHERS DANS DES SOLIDES EN UTILISANT LA TECHNIQUE PAR GC-HRMS Q0512D0."
"49171","2771","ATRAZINE-D5","ATRAZINE-D5","SURROGATE","SURROGATE","%","PERCENT","POURCENTAGE","303","ANALYSIS OF  ORGANOPHOSPHORUS AND TRIAZINE PESTICIDES IN SURFACE WATERS USING GC-MS/MS. LEEQ METHOD NO. Q0516E0.","ANALYSE DES PESTICIDES ORGANOPHOSPHORÉS ET DES TRIAZINES DANS LES EAUX DE SURFACE À L'AIDE DE CG-SM/SM. LEEQ MÉTHODE NO. Q0516E0."
"49172","4820","CYANAZINE-D5","CYANAZINE-D5","SURROGATE","SURROGATE","%","PERCENT","POURCENTAGE","303","ANALYSIS OF  ORGANOPHOSPHORUS AND TRIAZINE PESTICIDES IN SURFACE WATERS USING GC-MS/MS. LEEQ METHOD NO. Q0516E0.","ANALYSE DES PESTICIDES ORGANOPHOSPHORÉS ET DES TRIAZINES DANS LES EAUX DE SURFACE À L'AIDE DE CG-SM/SM. LEEQ MÉTHODE NO. Q0516E0."
"49173","4821","EPTC-D14","EPTC-D14","SURROGATE","SURROGATE","%","PERCENT","POURCENTAGE","303","ANALYSIS OF  ORGANOPHOSPHORUS AND TRIAZINE PESTICIDES IN SURFACE WATERS USING GC-MS/MS. LEEQ METHOD NO. Q0516E0.","ANALYSE DES PESTICIDES ORGANOPHOSPHORÉS ET DES TRIAZINES DANS LES EAUX DE SURFACE À L'AIDE DE CG-SM/SM. LEEQ MÉTHODE NO. Q0516E0."
"49174","4822","FENITROTHION-D6","FÉNITROTHION-D6","SURROGATE","SURROGATE","%","PERCENT","POURCENTAGE","303","ANALYSIS OF  ORGANOPHOSPHORUS AND TRIAZINE PESTICIDES IN SURFACE WATERS USING GC-MS/MS. LEEQ METHOD NO. Q0516E0.","ANALYSE DES PESTICIDES ORGANOPHOSPHORÉS ET DES TRIAZINES DANS LES EAUX DE SURFACE À L'AIDE DE CG-SM/SM. LEEQ MÉTHODE NO. Q0516E0."
"49175","3261","LINURON-D6","LINURON-D6","SURROGATE","SURROGATE","%","PERCENT","POURCENTAGE","303","ANALYSIS OF  ORGANOPHOSPHORUS AND TRIAZINE PESTICIDES IN SURFACE WATERS USING GC-MS/MS. LEEQ METHOD NO. Q0516E0.","ANALYSE DES PESTICIDES ORGANOPHOSPHORÉS ET DES TRIAZINES DANS LES EAUX DE SURFACE À L'AIDE DE CG-SM/SM. LEEQ MÉTHODE NO. Q0516E0."
"49176","4823","MALATHION-D6","MALATHION-D6","SURROGATE","SURROGATE","%","PERCENT","POURCENTAGE","303","ANALYSIS OF  ORGANOPHOSPHORUS AND TRIAZINE PESTICIDES IN SURFACE WATERS USING GC-MS/MS. LEEQ METHOD NO. Q0516E0.","ANALYSE DES PESTICIDES ORGANOPHOSPHORÉS ET DES TRIAZINES DANS LES EAUX DE SURFACE À L'AIDE DE CG-SM/SM. LEEQ MÉTHODE NO. Q0516E0."
"49177","4824","METOLACHLOR-D6","MÉTOLACHLORE-D6","SURROGATE","SURROGATE","%","PERCENT","POURCENTAGE","303","ANALYSIS OF  ORGANOPHOSPHORUS AND TRIAZINE PESTICIDES IN SURFACE WATERS USING GC-MS/MS. LEEQ METHOD NO. Q0516E0.","ANALYSE DES PESTICIDES ORGANOPHOSPHORÉS ET DES TRIAZINES DANS LES EAUX DE SURFACE À L'AIDE DE CG-SM/SM. LEEQ MÉTHODE NO. Q0516E0."
"49178","4825","PHORATE-D10","PHORATE-D10","SURROGATE","SURROGATE","%","PERCENT","POURCENTAGE","303","ANALYSIS OF  ORGANOPHOSPHORUS AND TRIAZINE PESTICIDES IN SURFACE WATERS USING GC-MS/MS. LEEQ METHOD NO. Q0516E0.","ANALYSE DES PESTICIDES ORGANOPHOSPHORÉS ET DES TRIAZINES DANS LES EAUX DE SURFACE À L'AIDE DE CG-SM/SM. LEEQ MÉTHODE NO. Q0516E0."
"49179","4826","1-NAPHTHOL-D8","1-NAPHTHOL-D8","SURROGATE","SURROGATE","%","PERCENT","POURCENTAGE","303","ANALYSIS OF  ORGANOPHOSPHORUS AND TRIAZINE PESTICIDES IN SURFACE WATERS USING GC-MS/MS. LEEQ METHOD NO. Q0516E0.","ANALYSE DES PESTICIDES ORGANOPHOSPHORÉS ET DES TRIAZINES DANS LES EAUX DE SURFACE À L'AIDE DE CG-SM/SM. LEEQ MÉTHODE NO. Q0516E0."
"49182","574","LITHIUM DISSOLVED","LITHIUM DISSOUS","METAL","MÉTAUX","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","562","DETERMINATION OF MAJOR IONS (CATIONS AND ANIONS) BY ION CHROMATOGRAPHY","DÉTERMINATION DES IONS MAJEURS (CATIONS ET ANIONS) PAR CHROMATOGRAPHIE IONIQUE"
"49184","404","CALCIUM DISSOLVED","CALCIUM DISSOUS","MAJOR IONS","IONS MAJEURS","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","562","DETERMINATION OF MAJOR IONS (CATIONS AND ANIONS) BY ION CHROMATOGRAPHY","DÉTERMINATION DES IONS MAJEURS (CATIONS ET ANIONS) PAR CHROMATOGRAPHIE IONIQUE"
"49185","581","MAGNESIUM DISSOLVED","MAGNÉSIUM DISSOUS","MAJOR IONS","IONS MAJEURS","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","562","DETERMINATION OF MAJOR IONS (CATIONS AND ANIONS) BY ION CHROMATOGRAPHY","DÉTERMINATION DES IONS MAJEURS (CATIONS ET ANIONS) PAR CHROMATOGRAPHIE IONIQUE"
"49186","600","SODIUM DISSOLVED/FILTERED","SODIUM DISSOUS/FILTRÉ","MAJOR IONS","IONS MAJEURS","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","562","DETERMINATION OF MAJOR IONS (CATIONS AND ANIONS) BY ION CHROMATOGRAPHY","DÉTERMINATION DES IONS MAJEURS (CATIONS ET ANIONS) PAR CHROMATOGRAPHIE IONIQUE"
"49187","565","POTASSIUM DISSOLVED/FILTERED","POTASSIUM DISSOUS/FILTRÉ","MAJOR IONS","IONS MAJEURS","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","562","DETERMINATION OF MAJOR IONS (CATIONS AND ANIONS) BY ION CHROMATOGRAPHY","DÉTERMINATION DES IONS MAJEURS (CATIONS ET ANIONS) PAR CHROMATOGRAPHIE IONIQUE"
"49188","532","FLUORIDE DISSOLVED","FLUORURE DISSOUS","MAJOR IONS","IONS MAJEURS","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","562","DETERMINATION OF MAJOR IONS (CATIONS AND ANIONS) BY ION CHROMATOGRAPHY","DÉTERMINATION DES IONS MAJEURS (CATIONS ET ANIONS) PAR CHROMATOGRAPHIE IONIQUE"
"49189","426","CHLORIDE DISSOLVED","CHLORURES DISSOUS","MAJOR IONS","IONS MAJEURS","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","562","DETERMINATION OF MAJOR IONS (CATIONS AND ANIONS) BY ION CHROMATOGRAPHY","DÉTERMINATION DES IONS MAJEURS (CATIONS ET ANIONS) PAR CHROMATOGRAPHIE IONIQUE"
"49190","612","NITROGEN NITRITE","AZOTE NITRITES","NITROGEN","AZOTE","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","562","DETERMINATION OF MAJOR IONS (CATIONS AND ANIONS) BY ION CHROMATOGRAPHY","DÉTERMINATION DES IONS MAJEURS (CATIONS ET ANIONS) PAR CHROMATOGRAPHIE IONIQUE"
"49191","814","SULPHATE DISSOLVED","SULFATES DISSOUS","MAJOR IONS","IONS MAJEURS","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","562","DETERMINATION OF MAJOR IONS (CATIONS AND ANIONS) BY ION CHROMATOGRAPHY","DÉTERMINATION DES IONS MAJEURS (CATIONS ET ANIONS) PAR CHROMATOGRAPHIE IONIQUE"
"49192","615","DISSOLVED NITROGEN NITRATE","AZOTE DISSOUS NITRATES","NITROGEN","AZOTE","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","562","DETERMINATION OF MAJOR IONS (CATIONS AND ANIONS) BY ION CHROMATOGRAPHY","DÉTERMINATION DES IONS MAJEURS (CATIONS ET ANIONS) PAR CHROMATOGRAPHIE IONIQUE"
"49193","4123","BROMINE DISSOLVED","BROME DISSOUS","MAJOR IONS","IONS MAJEURS","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","562","DETERMINATION OF MAJOR IONS (CATIONS AND ANIONS) BY ION CHROMATOGRAPHY","DÉTERMINATION DES IONS MAJEURS (CATIONS ET ANIONS) PAR CHROMATOGRAPHIE IONIQUE"
"49414","1199","CALCIUM TOTAL RECOVERABLE","CALCIUM RÉCUPÉRABLE TOTAL","MAJOR IONS","IONS MAJEURS","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","3743","ANALYSIS OF TOTAL MAJOR IONS IN THE WATERS IS DONE USING MICROWAVE DIGESTION BY THE INDUCTIVELY COUPLED ARGON PLASMA EMISSION SPECTROSCOPY TECHNIQUE (ICP-AES).","L’ANALYSE DES IONS MAJEURS TOTAUX DANS LES EAUX EST EFFECTUÉE AVEC UNE DIGESTION AU MICRO-ONDE VIA LA TECHNIQUE PAR SPECTROSCOPIE D'ÉMISSION ATOMIQUE AU PLASMA D'ARGON (ICP-AES)."
"49415","1205","MAGNESIUM TOTAL RECOVERABLE","MAGNÉSIUM RÉCUPÉRABLE TOTAL","MAJOR IONS","IONS MAJEURS","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","3743","ANALYSIS OF TOTAL MAJOR IONS IN THE WATERS IS DONE USING MICROWAVE DIGESTION BY THE INDUCTIVELY COUPLED ARGON PLASMA EMISSION SPECTROSCOPY TECHNIQUE (ICP-AES).","L’ANALYSE DES IONS MAJEURS TOTAUX DANS LES EAUX EST EFFECTUÉE AVEC UNE DIGESTION AU MICRO-ONDE VIA LA TECHNIQUE PAR SPECTROSCOPIE D'ÉMISSION ATOMIQUE AU PLASMA D'ARGON (ICP-AES)."
"49416","1208","SODIUM TOTAL RECOVERABLE","SODIUM RÉCUPÉRABLE TOTAL","MAJOR IONS","IONS MAJEURS","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","3743","ANALYSIS OF TOTAL MAJOR IONS IN THE WATERS IS DONE USING MICROWAVE DIGESTION BY THE INDUCTIVELY COUPLED ARGON PLASMA EMISSION SPECTROSCOPY TECHNIQUE (ICP-AES).","L’ANALYSE DES IONS MAJEURS TOTAUX DANS LES EAUX EST EFFECTUÉE AVEC UNE DIGESTION AU MICRO-ONDE VIA LA TECHNIQUE PAR SPECTROSCOPIE D'ÉMISSION ATOMIQUE AU PLASMA D'ARGON (ICP-AES)."
"49417","1203","POTASSIUM TOTAL RECOVERABLE","POTASSIUM RÉCUPÉRABLE TOTAL","MAJOR IONS","IONS MAJEURS","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","3743","ANALYSIS OF TOTAL MAJOR IONS IN THE WATERS IS DONE USING MICROWAVE DIGESTION BY THE INDUCTIVELY COUPLED ARGON PLASMA EMISSION SPECTROSCOPY TECHNIQUE (ICP-AES).","L’ANALYSE DES IONS MAJEURS TOTAUX DANS LES EAUX EST EFFECTUÉE AVEC UNE DIGESTION AU MICRO-ONDE VIA LA TECHNIQUE PAR SPECTROSCOPIE D'ÉMISSION ATOMIQUE AU PLASMA D'ARGON (ICP-AES)."
"49418","1920","2,2',4,4',5,5' -HEXABROMOBIPHENYL (HBB 153)","2,2',4,4',5,5' -HEXABROMOBIPHÉNYLE (HBB 153)","PBDE","PBDE","PG/L","PICOGRAM PER LITER","PICOGRAMME PAR LITRE","3221","ANALYSIS OF POLYBROMINATED DIPHENYL ETHERS IN SOLIDS USING GC-HRMS TECHNIQUE Q0512D0.","ANALYSE DES POLYBROMODIPHÉNYLES ÉTHERS DANS DES SOLIDES EN UTILISANT LA TECHNIQUE PAR GC-HRMS Q0512D0."
"49419","1947","POLYBROMINATED BIPHENYLS","BIPHÉNYLES POLYBROMÉS","BROMINATED COMPOUNDS","COMPOSÉS BROMÉS","PG/L","PICOGRAM PER LITER","PICOGRAMME PAR LITRE","3228","ANALYSIS OF POLYBROMINATED DIPHENYL ETHERS (PBDE) IN WATER, BIOLOGICAL TISSUES, SEDIMENT AND SOILS.  CEAEQ METHOD NOT AVAILABLE.","ANALYSE DES POLYBROMODIPHÉNYLES ÉTHERS (PBDE) DANS L'EAU, LES TISSUS BIOLOGIQUES, LES SÉDIMENTS ET LES SOLS. MÉTHODE CEAEQ NON DISPONIBLE."
"4962","592","FLONICAMID-D3","FLONICAMIDE-D3","SURROGATE","SURROGATE","%","PERCENT","POURCENTAGE","3619","NEONICOTINOID INSECTICIDES IN WATER ARE ANALYZED BY ESI-LC-MS/MS.","LES INSECTICIDES NÉONICOTINOÏDES DANS L'EAU SONT ANALYSÉS PAR IONISATION PAR ÉLECTRO-NÉBULISEUR-LC-MS/MS."
"4963","1913","THIACLOPRID-13C6","THIACLOPRID-13C6","SURROGATE","SURROGATE","%","PERCENT","POURCENTAGE","3619","NEONICOTINOID INSECTICIDES IN WATER ARE ANALYZED BY ESI-LC-MS/MS.","LES INSECTICIDES NÉONICOTINOÏDES DANS L'EAU SONT ANALYSÉS PAR IONISATION PAR ÉLECTRO-NÉBULISEUR-LC-MS/MS."
"4966","100","SIMAZINE","SIMAZINE","HERBICIDE","HERBICIDE","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","526","ANALYSIS OF ORGANOPHOSPHORUS AND TRIAZINE PESTICIDES IN SURFACE WATERS - TECHNIQUE BY GAS CHROMATOGRAPHY. LEEQ METHOD NO. Q0500E0.","ANALYSE DES PESTICIDES ORGANOPHOSPHORÉS ET DES TRIAZINES DANS LES EAUX DE SURFACE - TECHNIQUE PAR CHROMATOGRAPHIE EN PHASE GAZEUSE. MÉTHODE LEEQ NO. Q0500E0."
"4967","133","ATRAZINE","ATRAZINE","HERBICIDE","HERBICIDE","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","526","ANALYSIS OF ORGANOPHOSPHORUS AND TRIAZINE PESTICIDES IN SURFACE WATERS - TECHNIQUE BY GAS CHROMATOGRAPHY. LEEQ METHOD NO. Q0500E0.","ANALYSE DES PESTICIDES ORGANOPHOSPHORÉS ET DES TRIAZINES DANS LES EAUX DE SURFACE - TECHNIQUE PAR CHROMATOGRAPHIE EN PHASE GAZEUSE. MÉTHODE LEEQ NO. Q0500E0."
"4968","117","PROPAZINE","PROPAZINE","HERBICIDE","HERBICIDE","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","526","ANALYSIS OF ORGANOPHOSPHORUS AND TRIAZINE PESTICIDES IN SURFACE WATERS - TECHNIQUE BY GAS CHROMATOGRAPHY. LEEQ METHOD NO. Q0500E0.","ANALYSE DES PESTICIDES ORGANOPHOSPHORÉS ET DES TRIAZINES DANS LES EAUX DE SURFACE - TECHNIQUE PAR CHROMATOGRAPHIE EN PHASE GAZEUSE. MÉTHODE LEEQ NO. Q0500E0."
"4970","189","DIAZINON","DIAZINON","INSECTICIDE","INSECTICIDE","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","526","ANALYSIS OF ORGANOPHOSPHORUS AND TRIAZINE PESTICIDES IN SURFACE WATERS - TECHNIQUE BY GAS CHROMATOGRAPHY. LEEQ METHOD NO. Q0500E0.","ANALYSE DES PESTICIDES ORGANOPHOSPHORÉS ET DES TRIAZINES DANS LES EAUX DE SURFACE - TECHNIQUE PAR CHROMATOGRAPHIE EN PHASE GAZEUSE. MÉTHODE LEEQ NO. Q0500E0."
"4971","150","METRIBUZIN","MÉTRIBUZINE","HERBICIDE","HERBICIDE","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","526","ANALYSIS OF ORGANOPHOSPHORUS AND TRIAZINE PESTICIDES IN SURFACE WATERS - TECHNIQUE BY GAS CHROMATOGRAPHY. LEEQ METHOD NO. Q0500E0.","ANALYSE DES PESTICIDES ORGANOPHOSPHORÉS ET DES TRIAZINES DANS LES EAUX DE SURFACE - TECHNIQUE PAR CHROMATOGRAPHIE EN PHASE GAZEUSE. MÉTHODE LEEQ NO. Q0500E0."
"4972","4105","AMETRYN","AMÉTRYNE","HERBICIDE","HERBICIDE","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","526","ANALYSIS OF ORGANOPHOSPHORUS AND TRIAZINE PESTICIDES IN SURFACE WATERS - TECHNIQUE BY GAS CHROMATOGRAPHY. LEEQ METHOD NO. Q0500E0.","ANALYSE DES PESTICIDES ORGANOPHOSPHORÉS ET DES TRIAZINES DANS LES EAUX DE SURFACE - TECHNIQUE PAR CHROMATOGRAPHIE EN PHASE GAZEUSE. MÉTHODE LEEQ NO. Q0500E0."
"4973","264","PROMETRYN","PROMÉTRYNE","HERBICIDE","HERBICIDE","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","526","ANALYSIS OF ORGANOPHOSPHORUS AND TRIAZINE PESTICIDES IN SURFACE WATERS - TECHNIQUE BY GAS CHROMATOGRAPHY. LEEQ METHOD NO. Q0500E0.","ANALYSE DES PESTICIDES ORGANOPHOSPHORÉS ET DES TRIAZINES DANS LES EAUX DE SURFACE - TECHNIQUE PAR CHROMATOGRAPHIE EN PHASE GAZEUSE. MÉTHODE LEEQ NO. Q0500E0."
"4975","208","METOLACHLOR","MÉTOLACHLORE","HERBICIDE","HERBICIDE","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","526","ANALYSIS OF ORGANOPHOSPHORUS AND TRIAZINE PESTICIDES IN SURFACE WATERS - TECHNIQUE BY GAS CHROMATOGRAPHY. LEEQ METHOD NO. Q0500E0.","ANALYSE DES PESTICIDES ORGANOPHOSPHORÉS ET DES TRIAZINES DANS LES EAUX DE SURFACE - TECHNIQUE PAR CHROMATOGRAPHIE EN PHASE GAZEUSE. MÉTHODE LEEQ NO. Q0500E0."
